id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
4NgfOZCL9Ml67xzM0xzIvC	Janis Joplin	3	65	439306	album rock	bluesrock	classic rock	electric blues	folk rock
1QB4oo4JbSRdxNyidIuD0W	Jim Morrison	3	49	45662	classic rock	psychedelic rock	rock
24Wa5wIZIo1sPkzVGP0B5p	Pete Townshend	3	48	21121	album rock	art rock	bluesrock	british blues	classic rock
3MFp4cYuYtTZe3d3xkLLbr	Bill Haley & His Comets	3	51	16094	adult standards	brill building pop	christmas	doowop	jump blues
4ACplpEqD6JIVgKrafauzs	The Everly Brothers	3	57	60043	adult standards	brill building pop	bubblegum pop	christmas	folk
5Y9xEAGW4GwGJgbiI6W85P	Ritchie Valens	3	55	49838	brill building pop	rockandroll	rockabilly
4r7JUeiYy24L7BuzCq9EjR	The Crickets	3	43	6896	adult standards	brill building pop	bubblegum pop	christmas	doowop
3UvcmAOZt64oKpP95f6MMM	Big Star	3	50	32124	alternative country	alternative pop	alternative rock	antifolk	art rock
3M8NUieZuEOMs0Hf210w4n	Van Dyke Parks	3	27	3978
5gl6pfPwJ1coivVUMZPiS9	Dennis Wilson	3	34	4668	country rock	folk rock	roots rock	singersongwriter
3HC7NcxQx2Yk0fWoRKJ0xF	Jefferson Starship	3	45	19976	album rock	art rock	bluesrock	british blues	bubblegum pop
7zfhej6FnVXN9LIXs6dcoK	The Tubes	3	41	8932	album rock	art rock	classic rock	dance rock	hard rock
0J2Ej2rMQyqaUX3G6MUISw	Ambrosia	3	46	13900	adult standards	album rock	art rock	classic rock	folk rock
24GaH9tRBgZjlvOhpFuKi2	Blood, Sweat & Tears	3	47	23543	album rock	art rock	bluesrock	brill building pop	british blues
3BqaUtuQmqIHg7B5Bc7fP7	Nick Lowe	3	46	21746	alternative country	art rock	country rock	dance rock	folk
2hO4YtXUFJiUYS2uYFvHNK	Traveling Wilburys	3	51	30557	album rock	classic rock	folk rock	mellow gold	rock
5q4AzEtCoYJyXjMMoEkSU5	BachmanTurner Overdrive	3	55	36703	album rock	bluesrock	british blues	classic funk rock	classic rock
2utNxkLhreF1oIfO8kQT3q	Manfred Mann's Earth Band	3	54	32418	album rock	art rock	bluesrock	british blues	classic rock
39T6qqI0jDtSWWioX8eGJz	The Doobie Brothers	3	65	135896	album rock	art rock	bluesrock	classic funk rock	classic rock
5BcZ22XONcRoLhTbZRuME1	The Moody Blues	3	58	108270	album rock	art rock	bluesrock	british blues	british invasion
2m62cc253Xvd9qYQ8d2X3d	The Alan Parsons Project	3	59	130712	album rock	art rock	classic rock	dance rock	mellow gold
6i6WlGzQtXtz7GcC5H5st5	10cc	3	59	61802	album rock	art rock	british blues	classic rock	dance rock
3JsMj0DEzyWc0VDlHuy9Bx	Supertramp	3	66	312127	album rock	art rock	classic rock	glam rock	hard rock
3jVMgT4X7YeuYE4aludcmE	Phil Spector	3	35	2578	brill building pop
2M3MaGqJ8NnwpflwOOA5iw	Monty Norman	3	23	142	soundtrack
7ctAOUlIAs7yuMODWE2Fyz	John Barry	3	56	33835	scorecore	soundtrack	theme
3v4feUQnU3VEUqFrjmtekL	Faces	3	55	36345	album rock	art rock	blues	bluesrock	british blues
6ysQi6NI88X627t2srsWz6	Mott The Hoople	3	50	25799	album rock	art rock	bluesrock	british blues	classic rock
7Kkx4dACo6kFSeT9wjfVA5	The Raspberries	3	49	5029	bubblegum pop	jangle pop	power pop	pub rock
5bDxAyJiTYBat1YnFJhvEK	Joe Walsh	3	56	60003	album rock	art rock	bluesrock	british blues	classic funk rock
35U9lQaRWSQISxQAB94Meo	America	3	64	126903	adult standards	album rock	art rock	classic rock	folk
0ECwFtbIWEVNwjlrfc6xoL	Eagles	3	74	509621	album rock	classic rock	folk christmas	folk rock	hard rock
77tT1kLj6mCWtFNqiOmP9H	Daryl Hall & John Oates	3	71	189156	adult standards	album rock	classic funk rock	classic rock	dance rock
3iDD7bnsjL9J4fO298r0L0	Chicago	3	66	236150	adult standards	album rock	classic rock	folk	folk rock
7mEIug7XUlQHikrFxjTWes	Neil Diamond	3	65	202014	adult standards	album rock	brill building pop	christmas	classic rock
