id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
5A4VWEnsa8KsbWfOUDCp6L	Crystal Stilts	7	39	16582	brooklyn indie	chillwave	dream pop	freak folk	garage pop
0WtTGUjbur1R1cNzBvbsMU	Broadcast	7	46	25989	alternative dance	alternative rock	art rock	chamber pop	chamber psych
3kx1S2P2Qq3a9bG4DGsAjR	A Place To Bury Strangers	7	38	25580	brooklyn indie	dancepunk	dream pop	experimental rock	garage psych
25lS9wmc4VCdlCVAf0pVTp	Japanther	7	35	8665	brooklyn indie	dancepunk	garage pop	indie garage rock	indie punk
2WcCoPxAWFNSCvsFPrpf30	Japandroids	7	51	57848	alternative rock	canadian indie	dancepunk	dream pop	freak folk
2uf32eac3VFGHBonRKaLXQ	Women	7	34	7544	dancepunk	dream pop	experimental rock	freak folk	garage psych
0oFIPnarjYKDTVgNQU0bbo	Times New Viking	7	22	4361	columbus ohio indie	gbvfi	lofi	noise pop	noise rock
1mu7k6UrCDxm9g1mih2NqV	Abe Vigoda	7	17	1754	noise pop	noise rock
6uZOWljC7E3k7ZjVNKwZyW	The Locust	7	27	7638	dancepunk	math rock	mathcore	noise rock	power violence
1XuQeR4sDsrX9gO2gtRQwe	OOIOO	7	19	3266	experimental	experimental rock	japanese psychedelic	japanoise	noise rock
3EgMK920cIH5aLxFnJ6zSi	Boris	7	36	18354	avantgarde metal	doom metal	drone	drone metal	experimental
4pxlntE89zyfL0txVloogM	Boredoms	7	22	6092	drone	experimental	experimental rock	japanese psychedelic	japanoise
5GxymeKx5IDiZyXYREdsXw	Coughs	7	8	452	noise punk	noise rock
0ci9cqOsVPJNmLmwx4GZxu	XBXRX	7	9	735	noise rock
6WAtFnwKXtsZBvVVONWrYM	Ex Models	7	13	885	dancepunk	experimental rock	noise punk	noise rock
7hrSfpo9kZdORm4y8ujxu2	AIDS Wolf	7	8	793	noise punk	noise rock
21zH4PHlQj2JafsdqHMu10	The Chinese Stars	7	12	911	dancepunk	noise punk	noise rock
6vztgb3PFi0wW5iRDBDfkV	Pink and Brown	7	9	562	noise punk	noise rock
0t80l4G7lCXKJaKi0LSA0O	Mindflayer	7	7	438	noise punk	noise rock
6qNSgOBq7aNMSUh1lxUhYq	Windy & Carl	7	24	2008	ambient	dream pop	drone	fourth world	shoegaze
50Tcl37pkoBr1jlmaotjot	Lucky Dragons	7	20	1924	freak folk
0yJolfjqzHfNbr9IoBSndu	Avey Tare	7	28	7208	freak folk	indietronica	neopsychedelic	noise pop
24zzOzOyLQUuphhiLQrv56	Excepter	7	7	672	experimental psych
6xV3tISBQOJ46BJPlC02tX	Black Dice	7	19	4503	brooklyn indie	experimental	experimental rock	japanoise	no wave
4R073T3AVJKqAsbzLmLW9u	John Maus	7	47	34029	alternative dance	art rock	chillwave	dream pop	escape room
7JRs0G0kHZTBs0Lo7qOjL8	Dirty Beaches	7	40	25061	chillwave	dream pop	freak folk	garage psych	grave wave
5Coft8Shp1GXn5v61Zta5C	Slim Twig	7	20	1355
0nJir6Ire2tWPnUSaKtSYT	Prince Rama	7	37	6028	chamber psych	freak folk
1v5NkSdWTAor1kg5L3WIiq	KonxOmPax	7	24	676	bass music	fluxwork	hauntology	intelligent dance music	mandible
6mNcDrJLqLOjyEFcsYqsuH	Wrekmeister Harmonies	7	27	1866	dark jazz	drone	drone metal	postdoom metal
7xwppARWdjgnJSKLhbGzFc	Ryley Walker	7	41	9824	alternative country	british folk	chamber pop	chamber psych	freak folk
3beAmqA2s5xwxDAIFJwDG9	Daniel Bachman	7	37	3268	drone folk
7HY8lCkyEUSL5jfENlkshV	Glenn Jones	7	42	3624	drone folk
